2017-06-03 01:51:21,031 - INFO  [main:FileSnap@83] - Reading snapshot /var/lib/zookeeper/version-2/snapshot.0
2017-06-03 01:51:21,044 - INFO  [main:FileTxnSnapLog@240] - Snapshotting: 0x0 to /var/lib/zookeeper/version-2/snapshot.0
2017-06-03 01:51:23,247 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37797
2017-06-03 01:51:23,259 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37797; will be dropped if server is in r-o mode
2017-06-03 01:51:23,260 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37797
2017-06-03 01:51:23,263 - INFO  [SyncThread:0:FileTxnLog@199] - Creating new log file: log.1
2017-06-03 01:51:23,272 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37798
2017-06-03 01:51:23,272 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37798; will be dropped if server is in r-o mode
2017-06-03 01:51:23,273 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37798
2017-06-03 01:51:23,273 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37799
2017-06-03 01:51:23,274 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37800
2017-06-03 01:51:23,274 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37799; will be dropped if server is in r-o mode
2017-06-03 01:51:23,274 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37799
2017-06-03 01:51:23,277 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37800; will be dropped if server is in r-o mode
2017-06-03 01:51:23,279 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37800
2017-06-03 01:51:23,280 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37801
2017-06-03 01:51:23,280 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37801; will be dropped if server is in r-o mode
2017-06-03 01:51:23,294 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37801
2017-06-03 01:51:23,298 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00000 with negotiated timeout 10000 for client /127.0.0.1:37797
2017-06-03 01:51:23,307 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00001 with negotiated timeout 10000 for client /127.0.0.1:37798
2017-06-03 01:51:23,308 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00002 with negotiated timeout 10000 for client /127.0.0.1:37799
2017-06-03 01:51:23,310 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00003 with negotiated timeout 10000 for client /127.0.0.1:37800
2017-06-03 01:51:23,312 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00004 with negotiated timeout 10000 for client /127.0.0.1:37801
2017-06-03 01:51:23,353 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00003 type:create cxid:0x5932161e zxid:0x7 txntype:-1 reqpath:n/a Error Path:/mesos Error:KeeperErrorCode = NodeExists for /mesos
2017-06-03 01:51:23,370 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00004 type:create cxid:0x5932161f zxid:0x8 txntype:-1 reqpath:n/a Error Path:/mesos Error:KeeperErrorCode = NodeExists for /mesos
